order_id,order_date,region_x,category,product,quantity,unit_price,discount,revenue,cost,profit,profit_margin,month,customer_id,segment,region_y,acquisition_channel,region
473,2025-12-05,North,Electronics,Bluetooth Speaker,1,185.94,0.1,167.35,115.24,52.11,0.31138332835374966,2025-12,10169,Consumer,East,Email,
474,2025-08-30,North,Clothing,Jacket,1,55.06,0.0,55.06,29.24,25.820000000000004,0.468942971304032,2025-08,10262,Small Business,South,Paid Ads,
475,2025-06-15,East,Beauty,Hair Dryer,1,37.99,0.05,36.09,25.2,10.890000000000004,0.3017456359102245,2025-06,10229,Consumer,Central,Referral,
476,2025-08-18,South,Clothing,Jeans,1,35.47,0.0,35.47,23.73,11.739999999999998,0.3309839300817592,2025-08,10161,Small Business,North,Paid Ads,
477,2025-07-28,West,Sports,Running Shoes,1,68.53,0.1,61.68,33.14,28.54,0.4627107652399481,2025-07,10427,Consumer,East,Referral,
478,2025-08-27,East,Sports,Fitness Band,1,49.78,0.05,47.29,30.76,16.529999999999998,0.3495453584267286,2025-08,10122,Consumer,East,Referral,
479,2025-08-11,North,Beauty,Perfume,2,37.15,0.0,74.3,51.99,22.309999999999995,0.30026917900403766,2025-08,10149,Small Business,Central,Social Media,
480,2025-11-05,West,Home & Kitchen,Storage Set,2,72.88,0.0,145.76,88.96,56.8,0.3896816684961581,2025-11,10111,Consumer,West,Social Media,
481,2025-02-27,South,Beauty,Perfume,2,45.53,0.1,81.95,51.48,30.470000000000006,0.37181208053691284,2025-02,10221,Corporate,East,Organic Search,
482,2025-03-25,East,Home & Kitchen,Mixer Grinder,1,38.66,0.0,38.66,21.79,16.869999999999997,0.43636833936885666,2025-03,10064,Consumer,West,Referral,
483,2025-04-03,West,Sports,Yoga Mat,3,34.02,0.1,91.85,55.55,36.3,0.39520958083832336,2025-04,10354,Small Business,South,Email,
484,2025-04-11,South,Beauty,Perfume,1,34.82,0.1,31.34,16.81,14.530000000000001,0.4636247606892151,2025-04,10474,Consumer,North,Paid Ads,
485,2025-10-29,Central,Beauty,Skin Care Kit,2,34.52,0.1,62.14,43.73,18.410000000000004,0.29626649501126495,2025-10,10485,Consumer,East,Referral,
486,2025-04-22,West,Home & Kitchen,Mixer Grinder,1,73.76,0.0,73.76,50.32,23.440000000000005,0.31778741865509763,2025-04,10013,Consumer,East,Social Media,
487,2025-08-14,North,Home & Kitchen,Air Fryer,1,79.09,0.1,71.18,42.23,28.95000000000001,0.4067153694858107,2025-08,10153,Consumer,South,Referral,
488,2025-04-16,Central,Electronics,Wireless Headphones,1,126.36,0.1,113.72,82.11,31.61,0.27796341892367216,2025-04,10239,Small Business,West,Email,
489,2025-11-28,West,Sports,Yoga Mat,2,65.3,0.05,124.07,85.68,38.389999999999986,0.3094221004271781,2025-11,10190,Consumer,West,Organic Search,
490,2025-10-22,West,Clothing,Jacket,1,49.58,0.15,42.14,26.37,15.77,0.37422876127195065,2025-10,10086,Consumer,East,Email,
491,2025-04-05,West,Home & Kitchen,LED Lamp,1,85.87,0.05,81.58,52.81,28.769999999999996,0.3526599656778622,2025-04,10021,Consumer,South,Paid Ads,
492,2025-04-30,West,Sports,Fitness Band,1,42.16,0.1,37.94,21.12,16.819999999999997,0.44333157617290453,2025-04,10319,Corporate,West,Referral,
493,2025-07-19,North,Electronics,Bluetooth Speaker,1,134.85,0.0,134.85,102.63,32.22,0.2389321468298109,2025-07,10158,Consumer,South,Organic Search,
494,2025-06-26,East,Beauty,Perfume,2,35.18,0.05,66.84,36.27,30.57,0.4573608617594255,2025-06,10481,Consumer,North,Email,
495,2025-01-13,Central,Beauty,Skin Care Kit,1,41.52,0.05,39.44,26.55,12.889999999999997,0.3268255578093306,2025-01,10076,Consumer,South,Paid Ads,
496,2025-09-30,South,Sports,Running Shoes,1,34.63,0.05,32.9,19.09,13.809999999999999,0.41975683890577503,2025-09,10329,Consumer,East,Email,
497,2025-08-17,North,Electronics,Bluetooth Speaker,1,88.53,0.0,88.53,66.95,21.58,0.2437591776798825,2025-08,10416,Consumer,East,Social Media,
498,2025-10-13,Central,Beauty,Face Serum,1,32.52,0.05,30.89,19.52,11.370000000000001,0.3680802848818388,2025-10,10203,Consumer,South,Referral,
499,2025-12-03,East,Beauty,Face Serum,1,62.66,0.1,56.39,29.99,26.400000000000002,0.46816811491399185,2025-12,10229,Consumer,Central,Referral,
500,2025-06-29,North,Clothing,Casual Shirt,1,50.66,0.1,45.59,25.17,20.42,0.4479052423777144,2025-06,10152,Consumer,Central,Email,
501,2025-03-13,East,Beauty,Face Serum,2,22.6,0.0,45.2,32.02,13.18,0.29159292035398227,2025-03,10072,Small Business,North,Organic Search,
502,2025-04-13,East,Electronics,Wireless Headphones,1,109.87,0.0,109.87,58.72,51.150000000000006,0.4655501956858105,2025-04,10225,Consumer,West,Paid Ads,
503,2025-04-12,Central,Clothing,Casual Shirt,1,65.56,0.15,55.73,34.59,21.139999999999993,0.37932890723129364,2025-04,10473,Consumer,West,Organic Search,
504,2025-05-19,North,Beauty,Skin Care Kit,1,60.7,0.1,54.63,31.74,22.890000000000004,0.4190005491488194,2025-05,10360,Corporate,Central,Paid Ads,
505,2025-01-28,South,Home & Kitchen,Mixer Grinder,1,77.4,0.1,69.66,48.51,21.15,0.30361757105943155,2025-01,10046,Consumer,North,Social Media,
506,2025-10-26,West,Clothing,Casual Shirt,2,58.31,0.1,104.96,62.15,42.809999999999995,0.4078696646341463,2025-10,10001,Consumer,West,Referral,
507,2025-09-09,East,Sports,Fitness Band,1,27.5,0.05,26.12,18.98,7.140000000000001,0.273353751914242,2025-09,10245,Consumer,South,Social Media,
508,2025-10-23,North,Electronics,Power Bank,1,139.45,0.0,139.45,84.96,54.489999999999995,0.3907493725349588,2025-10,10219,Small Business,East,Social Media,
509,2025-07-03,West,Sports,Fitness Band,2,39.73,0.0,79.46,46.28,33.17999999999999,0.41756858796878926,2025-07,10291,Consumer,South,Organic Search,
510,2025-09-07,South,Electronics,Bluetooth Speaker,3,112.7,0.05,321.2,208.91,112.28999999999999,0.3495952677459527,2025-09,10458,Consumer,Central,Email,
511,2025-04-23,East,Sports,Fitness Band,2,80.75,0.1,145.35,104.19,41.16,0.28317853457172343,2025-04,10204,Corporate,East,Referral,
512,2025-12-06,West,Electronics,Wireless Headphones,1,125.6,0.1,113.04,83.94,29.10000000000001,0.2574309978768578,2025-12,10202,Consumer,East,Organic Search,
513,2025-05-29,North,Sports,Dumbbells,1,62.37,0.1,56.13,42.91,13.220000000000006,0.23552467486192777,2025-05,10482,Consumer,Central,Email,
514,2025-10-21,Central,Beauty,Perfume,1,29.39,0.1,26.45,17.41,9.04,0.3417769376181474,2025-10,10511,Corporate,Central,Email,
515,2025-03-11,North,Home & Kitchen,Mixer Grinder,1,97.38,0.05,92.51,57.49,35.02,0.3785536698735272,2025-03,10278,Corporate,West,Paid Ads,
516,2025-08-15,East,Electronics,Power Bank,1,166.1,0.1,149.49,113.94,35.55000000000001,0.23780854906682727,2025-08,10016,Consumer,West,Organic Search,
517,2025-02-25,East,Home & Kitchen,Mixer Grinder,1,77.25,0.05,73.39,47.02,26.369999999999997,0.3593132579370486,2025-02,10356,Consumer,East,Email,
518,2025-12-26,West,Sports,Yoga Mat,1,66.7,0.15,56.7,41.03,15.670000000000002,0.2763668430335097,2025-12,10356,Consumer,East,Email,
519,2025-04-04,North,Clothing,Sneakers,1,28.14,0.15,23.92,17.53,6.390000000000001,0.26714046822742477,2025-04,10078,Consumer,West,Organic Search,
520,2025-02-21,North,Electronics,Smart Watch,1,139.56,0.0,139.56,74.4,65.16,0.466895958727429,2025-02,10067,Consumer,North,Referral,
521,2025-12-01,North,Clothing,Sneakers,1,55.46,0.0,55.46,38.77,16.689999999999998,0.30093761269383335,2025-12,10214,Corporate,West,Paid Ads,
522,2025-01-17,South,Electronics,Bluetooth Speaker,1,126.62,0.05,120.29,87.75,32.540000000000006,0.27051292709285896,2025-01,10449,Consumer,South,Social Media,
523,2025-05-23,Central,Electronics,Smart Watch,1,161.46,0.0,161.46,99.95,61.510000000000005,0.38096122878731575,2025-05,10433,Small Business,Central,Social Media,
524,2025-07-16,South,Home & Kitchen,Air Fryer,1,78.55,0.0,78.55,41.19,37.36,0.47562062380649267,2025-07,10115,Consumer,East,Social Media,
525,2025-08-30,South,Clothing,Casual Shirt,1,52.29,0.0,52.29,36.08,16.21,0.310001912411551,2025-08,10420,Consumer,South,Email,
526,2025-01-19,East,Home & Kitchen,Air Fryer,1,89.15,0.0,89.15,56.04,33.11000000000001,0.3713965227145261,2025-01,10499,Corporate,South,Organic Search,
527,2025-12-26,Central,Electronics,Bluetooth Speaker,1,144.01,0.05,136.81,100.79,36.019999999999996,0.2632848475988597,2025-12,10380,Consumer,South,Social Media,
528,2025-05-21,South,Home & Kitchen,Storage Set,1,34.08,,34.08,20.87,13.209999999999997,0.3876173708920187,2025-05,10143,Small Business,East,Social Media,
529,2025-07-09,West,Clothing,Casual Shirt,1,36.49,0.0,36.49,26.82,9.670000000000002,0.2650041107152645,2025-07,10024,Consumer,West,Email,
530,2025-05-16,East,Home & Kitchen,LED Lamp,1,71.14,0.1,64.03,34.89,29.14,0.45509917226300173,2025-05,10075,Consumer,West,Referral,
531,2025-08-18,South,Electronics,Bluetooth Speaker,1,127.57,0.1,114.81,71.74,43.07000000000001,0.3751415381935372,2025-08,10041,Small Business,South,Referral,
532,2025-06-22,Central,Electronics,Wireless Headphones,1,143.28,0.1,128.95,94.7,34.249999999999986,0.26560682435052335,2025-06,10413,Consumer,Central,Paid Ads,
533,2025-05-26,South,Electronics,Power Bank,2,53.91,0.15,91.65,53.64,38.010000000000005,0.4147299509001637,2025-05,10415,Consumer,South,Organic Search,
534,2025-11-19,South,Clothing,Casual Shirt,2,37.8,0.0,75.6,56.69,18.909999999999997,0.2501322751322751,2025-11,10449,Consumer,South,Social Media,
535,2025-10-18,North,Electronics,Wireless Headphones,1,82.38,0.0,82.38,61.2,21.179999999999993,0.257101238164603,2025-10,10436,Consumer,South,Organic Search,
536,2025-11-12,West,Home & Kitchen,LED Lamp,1,63.45,0.05,60.28,43.57,16.71,0.2772063702720637,2025-11,10239,Small Business,West,Email,
537,2025-03-10,West,Clothing,Casual Shirt,1,40.16,0.0,40.16,30.15,10.009999999999998,0.24925298804780874,2025-03,10042,Corporate,East,Referral,
538,2025-01-25,South,Clothing,Jeans,2,45.39,0.0,90.78,60.55,30.230000000000004,0.33300286406697516,2025-01,10010,Consumer,East,Social Media,
539,2025-02-17,South,Sports,Yoga Mat,1,84.72,0.0,84.72,47.57,37.15,0.4385033050047214,2025-02,10265,Consumer,North,Paid Ads,
540,2025-07-28,South,Electronics,Bluetooth Speaker,1,100.97,0.1,90.87,70.28,20.590000000000003,0.22658743259601632,2025-07,10445,Consumer,South,Referral,
541,2025-07-06,South,Sports,Running Shoes,2,57.94,0.0,115.88,86.11,29.769999999999996,0.25690369347600966,2025-07,10139,Small Business,North,Organic Search,
542,2025-03-17,West,Sports,Yoga Mat,2,39.72,0.0,79.44,42.14,37.3,0.4695367573011077,2025-03,10196,Consumer,East,Email,
543,2025-07-10,West,Home & Kitchen,Storage Set,1,81.29,0.05,77.23,55.25,21.980000000000004,0.2846044283309595,2025-07,10074,Corporate,South,Social Media,
544,2025-10-19,Central,Home & Kitchen,Mixer Grinder,1,63.97,0.0,63.97,38.55,25.42,0.3973737689541973,2025-10,10225,Consumer,West,Paid Ads,
545,2025-09-27,South,Electronics,Smart Watch,1,53.29,0.15,45.3,24.54,20.759999999999998,0.45827814569536424,2025-09,10102,Corporate,North,Email,
546,2025-08-16,West,Clothing,Jacket,1,45.61,0.05,43.33,26.3,17.029999999999998,0.3930302330948534,2025-08,10264,Consumer,North,Referral,
547,2025-11-15,West,Electronics,Smart Watch,1,137.73,0.05,130.84,93.0,37.84,0.2892081932130847,2025-11,10161,Small Business,North,Paid Ads,
548,2025-02-14,East,Home & Kitchen,LED Lamp,1,74.14,0.0,74.14,39.22,34.92,0.47100080927974103,2025-02,10233,Small Business,South,Paid Ads,
549,2025-02-07,West,Clothing,Casual Shirt,1,35.53,0.0,35.53,19.5,16.03,0.4511680270194202,2025-02,10491,Corporate,West,Paid Ads,
550,2025-01-05,West,Clothing,Casual Shirt,1,38.16,0.05,36.25,19.85,16.4,0.45241379310344826,2025-01,10311,Small Business,Central,Organic Search,
551,2025-04-16,West,Clothing,Sneakers,1,36.57,0.0,36.57,28.45,8.120000000000001,0.22203992343450918,2025-04,10227,Consumer,East,Organic Search,
552,2025-12-05,Central,Sports,Running Shoes,1,81.27,0.1,73.14,47.68,25.46,0.34809953513809133,2025-12,10273,Consumer,West,Paid Ads,
553,2025-10-29,Central,Beauty,Skin Care Kit,1,19.44,0.05,18.47,13.69,4.779999999999999,0.2587980508933405,2025-10,10317,Consumer,East,Paid Ads,
554,2025-11-02,West,Home & Kitchen,LED Lamp,2,62.43,0.05,118.62,85.72,32.900000000000006,0.2773562636992076,2025-11,10086,Consumer,East,Email,
555,2025-04-16,West,Electronics,Wireless Headphones,1,138.57,0.1,124.71,90.51,34.19999999999999,0.27423622804907377,2025-04,10291,Consumer,South,Organic Search,
556,2025-07-14,West,Electronics,Smart Watch,1,82.77,0.0,82.77,63.78,18.989999999999995,0.2294309532439289,2025-07,10469,Consumer,North,Referral,
557,2025-06-15,West,Electronics,Bluetooth Speaker,1,174.54,0.05,165.81,104.72,61.09,0.3684337494722876,2025-06,10404,Corporate,South,Organic Search,
558,2025-12-27,South,Beauty,Face Serum,1,50.27,0.15,42.73,25.82,16.909999999999997,0.3957406974022934,2025-12,10427,Consumer,East,Referral,
559,2025-06-11,South,Electronics,Smart Watch,1,156.05,0.0,156.05,110.93,45.120000000000005,0.28913809676385777,2025-06,10375,Consumer,Central,Paid Ads,
560,2025-12-18,North,Clothing,Jacket,1,60.01,0.05,57.01,29.85,27.159999999999997,0.476407647781091,2025-12,10252,Consumer,Central,Organic Search,
561,2025-06-08,North,Electronics,Power Bank,1,143.16,0.1,128.84,83.5,45.34,0.35190934492393666,2025-06,10307,Corporate,South,Organic Search,
562,2025-12-25,Central,Sports,Yoga Mat,2,85.14,0.05,161.77,91.1,70.67000000000002,0.43685479384311066,2025-12,10430,Consumer,West,Referral,
563,2025-02-05,Central,Electronics,Smart Watch,2,128.86,0.15,219.06,122.49,96.57000000000001,0.44083812654067384,2025-02,10264,Consumer,North,Referral,
564,2025-04-06,North,Home & Kitchen,Mixer Grinder,2,72.67,0.2,116.27,78.76,37.50999999999999,0.32261116367076625,2025-04,10068,Consumer,Central,Referral,
565,2025-08-19,West,Beauty,Perfume,2,30.13,0.1,54.23,37.13,17.099999999999994,0.315323621611654,2025-08,10107,Consumer,Central,Referral,
566,2025-01-15,West,Home & Kitchen,Air Fryer,2,64.05,0.0,128.1,70.82,57.28,0.4471506635441062,2025-01,10400,Consumer,South,Email,
567,2025-07-25,East,Sports,Running Shoes,2,51.16,0.05,97.2,68.97,28.230000000000004,0.29043209876543213,2025-07,10199,Corporate,South,Paid Ads,
568,2025-07-09,Central,Electronics,Bluetooth Speaker,1,129.65,0.05,123.17,68.79,54.379999999999995,0.4415036128927498,2025-07,10192,Small Business,Central,Referral,
569,2025-11-21,West,Sports,Dumbbells,2,89.25,0.05,169.58,117.56,52.02000000000001,0.30675787239061214,2025-11,10514,Consumer,East,Organic Search,
570,2025-03-16,East,Electronics,Power Bank,1,127.61,0.0,127.61,69.56,58.05,0.45490165347543293,2025-03,10442,Consumer,Central,Social Media,
571,2025-05-09,North,Clothing,Jeans,1,53.61,0.0,53.61,34.52,19.089999999999996,0.35609028166386864,2025-05,10001,Consumer,West,Referral,
572,2025-05-11,West,Home & Kitchen,LED Lamp,1,101.89,0.0,101.89,56.51,45.38,0.44538227500245364,2025-05,10358,Consumer,East,Email,
573,2025-10-02,East,Electronics,Bluetooth Speaker,1,66.99,0.1,60.29,38.03,22.259999999999998,0.369215458616686,2025-10,10115,Consumer,East,Social Media,
574,2025-04-21,Central,Clothing,Casual Shirt,1,62.26,0.1,56.03,33.62,22.410000000000004,0.3999643048366947,2025-04,10197,Corporate,East,Email,
575,2025-01-20,East,Beauty,Skin Care Kit,1,39.4,0.05,37.43,24.73,12.7,0.33930002671653753,2025-01,10274,Corporate,North,Referral,
576,2025-06-03,South,Beauty,Skin Care Kit,1,29.0,0.05,27.55,16.0,11.55,0.4192377495462795,2025-06,10160,Corporate,East,Referral,
577,2025-08-08,North,Beauty,Hair Dryer,1,32.45,0.05,30.83,21.27,9.559999999999999,0.31008757703535517,2025-08,10173,Consumer,East,Social Media,
578,2025-09-24,Central,Sports,Fitness Band,1,37.24,0.1,33.52,20.61,12.910000000000004,0.3851431980906922,2025-09,10458,Consumer,Central,Email,
579,2025-03-29,North,Sports,Fitness Band,1,28.14,0.15,23.92,12.57,11.350000000000001,0.47449832775919737,2025-03,10433,Small Business,Central,Social Media,
580,2025-03-16,North,Sports,Yoga Mat,1,79.72,0.0,79.72,55.46,24.259999999999998,0.30431510286001,2025-03,10481,Consumer,North,Email,
581,2025-02-23,Central,Clothing,Jeans,1,58.36,0.2,46.69,28.87,17.819999999999997,0.38166630970229165,2025-02,10455,Corporate,South,Referral,
582,2025-07-27,West,Home & Kitchen,LED Lamp,1,58.07,0.0,58.07,37.73,20.340000000000003,0.3502669192354056,2025-07,10196,Consumer,East,Email,
583,2025-11-16,North,Home & Kitchen,Storage Set,1,113.9,0.05,108.2,67.43,40.769999999999996,0.3768022181146025,2025-11,10309,Corporate,North,Email,
584,2025-11-02,East,Sports,Running Shoes,1,91.96,0.0,91.96,52.14,39.81999999999999,0.4330143540669856,2025-11,10494,Consumer,West,Organic Search,
585,2025-09-17,North,Home & Kitchen,Air Fryer,1,75.47,0.1,67.92,47.65,20.270000000000003,0.29843934040047115,2025-09,10439,Small Business,Central,Referral, 
586,2025-10-19,South,Electronics,Smart Watch,2,122.59,0.05,232.92,142.04,90.88,0.39017688476730206,2025-10,10359,Consumer,Central,Social Media,
587,2025-02-16,East,Clothing,Sneakers,1,51.85,0.0,51.85,28.9,22.950000000000003,0.4426229508196722,2025-02,10036,Consumer,East,Referral,
588,2025-02-08,North,Home & Kitchen,LED Lamp,1,98.01,0.05,93.11,56.14,36.97,0.3970572441198582,2025-02,10034,Consumer,North,Referral,
589,2025-12-12,South,Beauty,Hair Dryer,1,24.41,0.0,24.41,17.0,7.41,0.3035641130684146,2025-12,10088,Corporate,Central,Social Media,
590,2025-04-05,Central,Electronics,Smart Watch,1,86.03,0.1,77.43,49.72,27.710000000000008,0.3578716259847605,2025-04,10016,Consumer,West,Organic Search,
591,2025-06-21,South,Electronics,Smart Watch,1,97.32,0.05,92.45,63.55,28.900000000000006,0.3126014061654949,2025-06,10421,Small Business,East,Social Media,
592,2025-12-30,East,Clothing,Sneakers,1,48.79,0.1,43.91,33.17,10.739999999999995,0.244591209291733,2025-12,10126,Consumer,North,Organic Search,
593,2025-06-21,South,Electronics,Bluetooth Speaker,2,60.33,0.1,108.59,72.13,36.46000000000001,0.33575835712312374,2025-06,10008,Consumer,East,Referral,
594,2025-06-16,West,Beauty,Face Serum,1,51.92,0.0,51.92,38.69,13.230000000000004,0.25481510015408326,2025-06,10472,Consumer,East,Social Media,
595,2025-02-11,Central,Home & Kitchen,Storage Set,1,51.14,0.0,51.14,34.63,16.509999999999998,0.3228392647633946,2025-02,10468,Consumer,West,Referral,
596,2025-05-03,East,Clothing,Jeans,1,59.51,0.05,56.53,38.59,17.939999999999998,0.31735361754820446,2025-05,10510,Consumer,North,Email,
597,2025-03-08,South,Electronics,Power Bank,1,64.06,0.15,54.45,41.8,12.650000000000006,0.2323232323232324,2025-03,10402,Small Business,East,Email,
598,2025-01-16,Central,Electronics,Power Bank,1,167.72,0.0,167.72,111.34,56.379999999999995,0.3361554972573336,2025-01,10176,Corporate,North,Social Media,
599,2025-07-27,North,Sports,Yoga Mat,1,68.19,0.1,61.37,32.64,28.729999999999997,0.4681440443213296,2025-07,10367,Consumer,South,Social Media,
600,2025-11-30,North,Electronics,Power Bank,4,75.09,0.1,270.32,193.75,76.57,0.28325688073394495,2025-11,10488,Consumer,North,Email,
601,2025-11-30,West,Electronics,Bluetooth Speaker,4,130.72,0.0,522.88,323.85,199.02999999999997,0.38064182986536105,2025-11,10018,Consumer,South,Paid Ads,
602,2025-06-09,North,Electronics,Power Bank,1,124.4,0.0,124.4,75.4,49.0,0.39389067524115756,2025-06,10056,Consumer,Central,Organic Search,
603,2025-07-16,North,Home & Kitchen,LED Lamp,1,91.85,0.0,91.85,59.47,32.379999999999995,0.35253130103429503,2025-07,10035,Consumer,West,Referral,
604,2025-06-24,West,Electronics,Smart Watch,2,121.91,0.1,219.44,145.31,74.13,0.33781443674808603,2025-06,10347,Small Business,Central,Email,
605,2025-01-14,Central,Electronics,Smart Watch,1,153.27,0.0,153.27,107.09,46.18000000000001,0.3012983623670647,2025-01,10032,Small Business,West,Referral,
606,2025-10-02,South,Electronics,Wireless Headphones,1,134.27,0.1,120.84,82.07,38.77000000000001,0.32083747103608085,2025-10,10133,Consumer,South,Referral,
607,2025-06-26,Central,Beauty,Perfume,1,53.45,0.1,48.1,35.85,12.25,0.25467775467775466,2025-06,10199,Corporate,South,Paid Ads,
608,2025-05-06,West,Clothing,Jeans,1,59.36,,56.39,39.23,17.160000000000004,0.30430927469409474,2025-05,10256,Consumer,North,Organic Search,
609,2025-05-14,East,Sports,Fitness Band,1,33.51,0.0,33.51,20.99,12.52,0.3736198149806028,2025-05,10342,Corporate,North,Email,
610,2025-05-26,North,Clothing,Sneakers,1,84.0,0.05,79.8,60.97,18.83,0.23596491228070174,2025-05,10231,Corporate,Central,Referral,
611,2025-06-19,South,Clothing,Sneakers,1,33.49,,30.14,15.87,14.270000000000001,0.473457199734572,2025-06,10301,Consumer,South,Paid Ads,
612,2025-10-14,Central,Electronics,Bluetooth Speaker,1,131.38,0.1,118.24,78.93,39.30999999999999,0.3324594046008118,2025-10,10026,Consumer,North,Organic Search,
613,2025-01-28,North,Beauty,Perfume,1,19.17,0.15,16.29,8.73,7.559999999999999,0.4640883977900552,2025-01,10474,Consumer,North,Paid Ads,
614,2025-02-07,Central,Electronics,Smart Watch,1,99.66,0.05,94.68,56.26,38.42000000000001,0.40578791719476137,2025-02,10387,Consumer,Central,Organic Search,
615,2025-08-29,West,Home & Kitchen,Mixer Grinder,2,77.47,0.0,154.94,105.77,49.17,0.31734865109074484,2025-08,10285,Consumer,South,Email,
616,2025-05-06,East,Home & Kitchen,Air Fryer,1,50.9,0.1,45.81,27.1,18.71,0.40842610783671685,2025-05,10450,Small Business,East,Social Media,
617,2025-05-09,South,Clothing,Jacket,1,50.42,0.1,45.38,34.37,11.010000000000005,0.24261789334508604,2025-05,10320,Consumer,North,Paid Ads,
618,2025-12-11,Central,Electronics,Smart Watch,1,164.08,0.1,147.67,91.56,56.109999999999985,0.3799688494616374,2025-12,10156,Consumer,West,Referral,
619,2025-01-30,North,Clothing,Casual Shirt,1,43.83,0.0,43.83,24.75,19.08,0.43531827515400406,2025-01,10471,Small Business,East,Paid Ads,
620,2025-01-04,North,Electronics,Power Bank,1,126.72,0.05,120.38,81.53,38.849999999999994,0.3227280279116132,2025-01,10420,Consumer,South,Email,
621,2025-09-15,Central,Home & Kitchen,Mixer Grinder,2,77.6,0.05,147.44,102.09,45.349999999999994,0.30758274552360276,2025-09,10113,Consumer,South,Email,
622,2025-03-08,North,Sports,Running Shoes,1,83.19,0.0,83.19,46.13,37.059999999999995,0.4454862363264815,2025-03,10422,Consumer,North,Email,
623,2025-11-04,South,Electronics,Bluetooth Speaker,1,188.87,0.0,188.87,135.44,53.43000000000001,0.28289299518187117,2025-11,10285,Consumer,South,Email,
624,2025-05-31,Central,Clothing,Jacket,1,55.01,0.2,44.01,30.27,13.739999999999998,0.3122017723244717,2025-05,10054,Consumer,North,Paid Ads,
625,2025-05-10,North,Home & Kitchen,Storage Set,2,76.15,0.0,152.3,81.35,70.95000000000002,0.46585686145764943,2025-05,10325,Consumer,North,Email,
626,2025-04-09,South,Beauty,Skin Care Kit,1,38.07,0.1,34.26,21.08,13.18,0.3847051955633392,2025-04,10458,Consumer,Central,Email,
627,2025-05-24,North,Electronics,Power Bank,1,103.15,0.0,103.15,58.97,44.18000000000001,0.4283082888996607,2025-05,10265,Consumer,North,Paid Ads,
628,2025-12-24,West,Home & Kitchen,Air Fryer,1,48.24,0.1,43.42,24.19,19.23,0.44288346384154764,2025-12,10382,Consumer,East,Paid Ads,
629,2025-03-21,West,Home & Kitchen,Storage Set,2,74.02,0.1,133.24,72.14,61.10000000000001,0.45857099969978987,2025-03,10213,Consumer,Central,Referral,
630,2025-02-03,West,Home & Kitchen,Air Fryer,1,90.37,0.15,76.81,57.06,19.75,0.25712797812784793,2025-02,10333,Corporate,West,Paid Ads,
631,2025-11-27,South,Electronics,Power Bank,1,105.57,0.0,105.57,73.27,32.3,0.30595813204508854,2025-11,10010,Consumer,East,Social Media,
632,2025-03-19,East,Electronics,Smart Watch,1,149.67,0.1,134.7,100.21,34.489999999999995,0.2560504825538233,2025-03,10358,Consumer,East,Email,
633,2025-04-19,North,Sports,Yoga Mat,1,57.86,0.1,52.07,37.95,14.119999999999997,0.2711734203956212,2025-04,10203,Consumer,South,Referral,
634,2025-09-03,Central,Clothing,Jacket,1,65.66,0.0,65.66,49.05,16.61,0.25296984465427963,2025-09,10058,Corporate,East,Organic Search,
635,2025-10-25,Central,Electronics,Bluetooth Speaker,3,117.93,0.0,353.79,259.45,94.34000000000003,0.2666553605246051,2025-10,10494,Consumer,West,Organic Search,
636,2025-08-15,Central,Clothing,Sneakers,1,54.35,0.05,51.63,34.96,16.67,0.3228742978888243,2025-08,10510,Consumer,North,Email,
637,2025-01-24,West,Sports,Dumbbells,1,87.17,0.05,82.81,61.99,20.82,0.2514189107595701,2025-01,10223,Small Business,South,Organic Search,
638,2025-01-27,South,Electronics,Smart Watch,1,155.53,0.0,155.53,83.74,71.79,0.46158297434578544,2025-01,10369,Consumer,West,Social Media,
639,2025-07-08,West,Clothing,Jacket,1,69.76,0.0,69.76,54.01,15.750000000000007,0.22577408256880743,2025-07,10418,Corporate,North,Organic Search,
640,2025-12-15,South,Clothing,Casual Shirt,1,60.27,0.0,60.27,39.61,20.660000000000004,0.34279077484652404,2025-12,10103,Corporate,West,Referral,
641,2025-11-06,South,Electronics,Bluetooth Speaker,2,228.97,0.0,457.94,355.14,102.80000000000001,0.2244835567978338,2025-11,10161,Small Business,North,Paid Ads,
642,2025-09-02,East,Electronics,Smart Watch,2,197.55,0.05,375.34,240.85,134.48999999999998,0.3583151276176267,2025-09,10200,Consumer,Central,Paid Ads,
643,2025-03-26,South,Sports,Running Shoes,1,43.17,0.0,43.17,30.89,12.280000000000001,0.2844567987028029,2025-03,10160,Corporate,East,Referral,
644,2025-01-16,East,Beauty,Face Serum,4,14.06,0.05,53.43,40.57,12.86,0.24068875163765674,2025-01,10136,Consumer,South,Paid Ads,
645,2025-06-06,East,Electronics,Power Bank,1,143.37,0.0,143.37,105.2,38.17,0.26623421915323986,2025-06,10398,Consumer,North,Paid Ads,
646,2025-05-12,West,Electronics,Smart Watch,1,216.91,0.0,216.91,152.58,64.32999999999998,0.2965746162002673,2025-05,10392,Small Business,South,Email,
647,2025-03-11,South,Electronics,Bluetooth Speaker,1,168.91,0.0,168.91,89.4,79.50999999999999,0.4707240542300633,2025-03,10106,Consumer,North,Referral,
648,2025-07-01,Central,Electronics,Smart Watch,1,147.13,0.1,132.42,71.65,60.76999999999998,0.4589185923576498,2025-07,10054,Consumer,North,Paid Ads,
