order_id,order_date,region_x,category,product,quantity,unit_price,discount,revenue,cost,profit,profit_margin,month,customer_id,segment,region_y,acquisition_channel,region
307,2025-10-03,North,Home & Kitchen,Storage Set,1,76.92,0.1,69.22800000000001,47.36,21.86800000000001,0.3158837464609696,2025-10,10162,Consumer,Central,Organic Search,Unknown
308,2025-03-17,Central,Clothing,Jacket,1,69.67,0.0,69.67,40.47,29.200000000000003,0.41911870245442806,2025-03,10104,Consumer,Central,Social Media,Unknown
309,2025-09-19,North,Sports,Fitness Band,3,91.92,0.05,261.972,179.41,82.56199999999998,0.315155818179042,2025-09,10167,Small Business,West,Paid Ads,Unknown
310,2025-12-28,North,Electronics,Wireless Headphones,1,140.53,0.0,140.53,78.19,62.34,0.4436063473991319,2025-12,10300,Consumer,North,Email,Unknown
311,2025-05-21,Central,Home & Kitchen,Air Fryer,1,90.13,0.0,90.13,51.72,38.41,0.42616221014090755,2025-05,10028,Small Business,East,Referral,Unknown
312,2025-12-19,South,Electronics,Smart Watch,1,78.33,0.1,70.497,52.13,18.366999999999997,0.26053590932947496,2025-12,10424,Consumer,Central,Referral,Unknown
313,2025-02-06,North,Home & Kitchen,Air Fryer,1,38.0,0.15,32.3,20.13,12.169999999999998,0.3767801857585139,2025-02,10156,Consumer,West,Referral,Unknown
314,2025-02-08,Central,Clothing,Jacket,1,56.77,0.15,48.2545,32.3,15.954500000000003,0.33063237625506436,2025-02,10324,Small Business,North,Referral,Unknown
315,2025-11-28,Central,Clothing,Jeans,4,48.85,0.05,185.63,116.89,68.74,0.3703065237300005,2025-11,10348,Consumer,East,Referral,Unknown
316,2025-09-07,Central,Clothing,Jacket,1,44.95,0.0,44.95,31.77,13.180000000000003,0.29321468298109016,2025-09,10121,Consumer,South,Social Media,Unknown
317,2025-05-26,South,Electronics,Bluetooth Speaker,1,147.24,0.0,147.24,109.93,37.31,0.25339581635425157,2025-05,10164,Corporate,West,Organic Search,Unknown
318,2025-03-25,North,Clothing,Casual Shirt,1,63.24,0.05,60.077999999999996,33.13,26.947999999999993,0.44855021804986844,2025-03,10062,Small Business,West,Social Media,Unknown
319,2025-11-03,East,Electronics,Smart Watch,1,102.32,0.1,92.088,63.37,28.717999999999996,0.31185387889844496,2025-11,10340,Consumer,Central,Referral,Unknown
320,2025-01-28,East,Clothing,Jeans,1,78.19,0.15,66.4615,45.14,21.3215,0.32080979213529637,2025-01,10312,Small Business,West,Social Media,Unknown
321,2025-09-25,East,Beauty,Skin Care Kit,1,54.36,0.2,43.488,31.89,11.597999999999999,0.2666942604856512,2025-09,10376,Small Business,Central,Organic Search,Unknown
322,2025-02-18,North,Home & Kitchen,Storage Set,1,82.62,0.0,82.62,45.6,37.02,0.4480755265068991,2025-02,10346,Consumer,North,Email,Unknown
323,2025-03-14,Central,Beauty,Face Serum,1,51.74,0.05,49.153,26.55,22.602999999999998,0.45984985657030086,2025-03,10150,Small Business,South,Organic Search,Unknown
324,2025-06-05,West,Beauty,Hair Dryer,1,36.24,0.1,32.616,23.94,8.675999999999998,0.2660044150110375,2025-06,10177,Small Business,North,Paid Ads,Unknown
325,2025-10-17,West,Sports,Dumbbells,1,60.04,0.05,57.038,37.46,19.577999999999996,0.3432448543076545,2025-10,10354,Small Business,South,Email,Unknown
326,2025-10-02,Central,Home & Kitchen,LED Lamp,1,78.32,0.1,70.488,54.0,16.488,0.23391215526046985,2025-10,10514,Consumer,East,Organic Search,Unknown
327,2025-10-21,Central,Clothing,Jeans,1,46.34,0.05,44.023,26.45,17.573000000000004,0.3991777025645686,2025-10,10309,Corporate,North,Email,Unknown
328,2025-04-23,Central,Clothing,Jacket,1,51.78,0.2,41.42400000000001,26.43,14.994000000000007,0.3619640787949016,2025-04,10119,Consumer,South,Referral,Unknown
329,2025-12-29,East,Sports,Running Shoes,1,74.94,0.05,71.193,37.74,33.452999999999996,0.46989170283595294,2025-12,10519,Consumer,North,Organic Search,Unknown
330,2025-05-02,Central,Electronics,Smart Watch,1,120.22,0.0,120.22,77.76,42.459999999999994,0.35318582598569287,2025-05,10478,Consumer,North,Referral,Unknown
331,2025-03-18,East,Home & Kitchen,LED Lamp,1,85.37,0.1,76.83300000000001,59.61,17.223000000000013,0.22416149310843012,2025-03,10414,Small Business,West,Referral,Unknown
332,2025-03-10,Central,Sports,Fitness Band,1,81.45,0.2,65.16000000000001,46.99,18.17000000000001,0.27885205647636596,2025-03,10351,Consumer,West,Paid Ads,Unknown
333,2025-04-19,East,Home & Kitchen,Air Fryer,1,94.29,0.05,89.5755,53.62,35.95550000000001,0.40139881998984106,2025-04,10506,Corporate,North,Social Media,Unknown
334,2025-12-25,West,Electronics,Wireless Headphones,1,136.83,0.0,136.83,105.53,31.30000000000001,0.22875100489658706,2025-12,10195,Consumer,Central,Referral,Unknown
335,2025-12-04,North,Home & Kitchen,LED Lamp,1,68.31,0.1,61.479000000000006,43.71,17.769000000000005,0.28902552090957895,2025-12,10187,Consumer,Central,Organic Search,Unknown
336,2025-05-25,Central,Beauty,Skin Care Kit,1,46.33,0.05,44.01349999999999,23.34,20.673499999999994,0.4697081577243345,2025-05,10450,Small Business,East,Social Media,Unknown
337,2025-09-03,Central,Clothing,Sneakers,1,80.63,0.05,76.59849999999999,48.96,27.638499999999986,0.3608229926173488,2025-09,10496,Consumer,East,Paid Ads,Unknown
338,2025-02-15,South,Beauty,Skin Care Kit,1,57.49,0.1,51.741,30.61,21.131,0.4083995284204016,2025-02,10515,Consumer,Central,Social Media,Unknown
339,2025-07-02,South,Sports,Yoga Mat,2,48.45,0.1,87.21000000000001,56.5,30.710000000000008,0.3521385162252036,2025-07,10273,Consumer,West,Paid Ads,Unknown
340,2025-07-22,North,Home & Kitchen,Storage Set,1,80.65,0.1,72.58500000000001,45.04,27.54500000000001,0.37948611972170565,2025-07,10052,Consumer,South,Social Media,Unknown
341,2025-09-17,Central,Home & Kitchen,Air Fryer,2,78.77,0.1,141.786,101.92,39.866,0.28117021426657074,2025-09,10263,Consumer,North,Social Media,Unknown
342,2025-08-13,East,Home & Kitchen,Storage Set,1,86.4,0.15,73.44,46.57,26.869999999999997,0.3658769063180828,2025-08,10368,Small Business,East,Referral,Unknown
343,2025-01-22,Central,Home & Kitchen,Storage Set,1,132.26,0.15,112.42099999999999,59.02,53.40099999999999,0.47500911751363173,2025-01,10133,Consumer,South,Referral,Unknown
344,2025-07-23,South,Electronics,Bluetooth Speaker,1,126.46,0.0,126.46,75.6,50.86,0.4021825083030207,2025-07,10225,Consumer,West,Paid Ads,Unknown
345,2025-01-25,Central,Home & Kitchen,Storage Set,1,68.0,0.0,68.0,48.41,19.590000000000003,0.2880882352941177,2025-01,10310,Consumer,West,Email,Unknown
346,2025-07-20,North,Beauty,Face Serum,1,49.59,0.15,42.1515,30.93,11.221499999999999,0.26621828404683107,2025-07,10016,Consumer,West,Organic Search,Unknown
347,2025-12-24,East,Beauty,Hair Dryer,1,57.24,0.0,57.24,40.0,17.240000000000002,0.3011879804332635,2025-12,10195,Consumer,Central,Referral,Unknown
348,2025-02-14,Central,Home & Kitchen,Storage Set,1,64.41,0.05,61.189499999999995,42.92,18.269499999999994,0.29857246749850863,2025-02,10443,Consumer,West,Referral,Unknown
349,2025-07-07,South,Electronics,Smart Watch,1,120.04,0.1,108.036,76.04,31.995999999999995,0.296160539079566,2025-07,10303,Consumer,West,Organic Search,Unknown
350,2025-08-03,East,Electronics,Wireless Headphones,1,92.55,0.0,92.55,68.9,23.64999999999999,0.25553754727174494,2025-08,10048,Small Business,North,Paid Ads,Unknown
351,2025-02-22,East,Electronics,Bluetooth Speaker,1,141.35,0.2,113.08,76.54,36.53999999999999,0.3231340643792005,2025-02,10121,Consumer,South,Social Media,Unknown
352,2025-03-15,South,Clothing,Jeans,1,35.92,0.1,32.328,24.1,8.228000000000002,0.2545162088591933,2025-03,10499,Corporate,South,Organic Search,Unknown
353,2025-12-01,West,Beauty,Hair Dryer,1,27.62,0.1,24.858,18.24,6.618000000000002,0.2662321988896935,2025-12,10469,Consumer,North,Referral,Unknown
354,2025-10-17,South,Electronics,Bluetooth Speaker,1,146.28,0.05,138.966,78.0,60.96600000000001,0.43871162730452057,2025-10,10041,Small Business,South,Referral,Unknown
355,2025-06-03,South,Beauty,Skin Care Kit,1,30.79,0.0,30.79,20.1,10.689999999999998,0.34719064631373814,2025-06,10456,Consumer,Central,Social Media,Unknown
356,2025-11-21,West,Electronics,Smart Watch,2,157.67,0.05,299.573,192.15,107.42299999999997,0.3585870555757695,2025-11,10371,Small Business,Central,Organic Search,Unknown
357,2025-04-10,South,Beauty,Face Serum,2,38.1,0.05,72.39,53.95,18.439999999999998,0.2547313164801768,2025-04,10182,Consumer,South,Email,Unknown
358,2025-06-28,Central,Sports,Yoga Mat,1,67.72,0.05,64.33399999999999,49.11,15.22399999999999,0.2366400348182919,2025-06,10517,Consumer,North,Paid Ads,Unknown
359,2025-01-23,Central,Electronics,Bluetooth Speaker,1,172.71,0.1,155.43900000000002,81.01,74.42900000000002,0.47883092402807537,2025-01,10231,Corporate,Central,Referral,Unknown
360,2025-10-08,North,Clothing,Casual Shirt,1,34.55,0.0,34.55,19.13,15.419999999999998,0.4463096960926194,2025-10,10348,Consumer,East,Referral,Unknown
361,2025-05-26,East,Electronics,Bluetooth Speaker,1,38.51,0.15,32.7335,21.07,11.663499999999999,0.35631692302992346,2025-05,10479,Small Business,East,Paid Ads,Unknown
362,2025-04-10,South,Home & Kitchen,LED Lamp,2,79.32,0.0,158.64,105.26,53.37999999999998,0.3364851235501764,2025-04,10209,Consumer,North,Organic Search,Unknown
363,2025-08-25,South,Electronics,Wireless Headphones,2,148.14,0.1,266.652,190.93,75.72199999999998,0.28397311852151863,2025-08,10278,Corporate,West,Paid Ads,Unknown
364,2025-05-29,West,Home & Kitchen,LED Lamp,1,109.27,0.1,98.343,59.21,39.133,0.397923593951781,2025-05,10053,Consumer,East,Referral,Unknown
365,2025-10-30,Central,Clothing,Jeans,1,70.43,0.1,63.38700000000001,41.93,21.457000000000008,0.33850789594080816,2025-10,10010,Consumer,East,Social Media,Unknown
366,2025-12-22,South,Clothing,Casual Shirt,1,62.96,0.0,62.96,33.06,29.9,0.4749047013977128,2025-12,10464,Consumer,Central,Organic Search,Unknown
367,2025-08-16,South,Electronics,Bluetooth Speaker,1,201.06,0.0,201.06,128.81,72.25,0.3593454690142246,2025-08,10158,Consumer,South,Organic Search,Unknown
368,2025-04-14,West,Clothing,Jeans,2,67.08,0.05,127.45199999999998,75.13,52.32199999999999,0.41052317735304267,2025-04,10019,Consumer,West,Email,Unknown
369,2025-08-12,Central,Sports,Dumbbells,1,61.51,0.05,58.43449999999999,33.14,25.294499999999992,0.43286928098982613,2025-08,10055,Consumer,East,Email,Unknown
370,2025-01-16,East,Home & Kitchen,Storage Set,1,64.51,0.0,64.51,39.78,24.730000000000004,0.38335141838474657,2025-01,10021,Consumer,South,Paid Ads,Unknown
371,2025-08-02,East,Clothing,Casual Shirt,3,57.67,0.1,155.709,99.51,56.199,0.3609232606978402,2025-08,10282,Consumer,West,Social Media,Unknown
372,2025-07-24,West,Home & Kitchen,Storage Set,1,85.46,0.15,72.64099999999999,49.17,23.47099999999999,0.3231095386902712,2025-07,10417,Corporate,South,Social Media,Unknown
373,2025-10-05,North,Home & Kitchen,Mixer Grinder,1,127.63,0.1,114.867,76.5,38.367000000000004,0.33401237953459223,2025-10,10285,Consumer,South,Email,Unknown
374,2025-10-28,East,Electronics,Smart Watch,1,134.55,0.0,134.55,91.74,42.81000000000002,0.3181716833890748,2025-10,10511,Corporate,Central,Email,Unknown
375,2025-07-07,North,Electronics,Wireless Headphones,1,157.73,0.15,134.07049999999998,81.48,52.59049999999998,0.3922600422911825,2025-07,10396,Small Business,North,Referral,Unknown
376,2025-03-25,West,Sports,Yoga Mat,1,74.42,0.1,66.97800000000001,51.04,15.93800000000001,0.23795873271820608,2025-03,10120,Consumer,South,Organic Search,Unknown
377,2025-10-04,Central,Electronics,Power Bank,1,121.27,0.0,121.27,78.84,42.42999999999999,0.3498804320936752,2025-10,10097,Consumer,West,Email,Unknown
378,2025-08-11,East,Clothing,Jeans,2,64.0,0.05,121.6,80.51,41.08999999999999,0.33791118421052624,2025-08,10120,Consumer,South,Organic Search,Unknown
379,2025-02-19,East,Electronics,Wireless Headphones,1,130.13,0.0,130.13,101.33,28.799999999999997,0.22131714439406747,2025-02,10153,Consumer,South,Referral,Unknown
380,2025-02-17,East,Home & Kitchen,LED Lamp,3,95.41,0.0,286.23,219.64,66.59000000000003,0.23264507563847264,2025-02,10245,Consumer,South,Social Media,Unknown
381,2025-06-03,West,Sports,Yoga Mat,1,79.98,0.0,79.98,46.04,33.940000000000005,0.4243560890222556,2025-06,10516,Consumer,South,Email,Unknown
382,2025-09-02,South,Beauty,Face Serum,2,39.1,0.15,66.47,51.16,15.310000000000002,0.2303294719422296,2025-09,10393,Consumer,West,Referral,Unknown
383,2025-02-08,North,Sports,Fitness Band,1,97.84,0.0,97.84,67.17,30.67,0.3134709730171709,2025-02,10143,Small Business,East,Social Media,Unknown
384,2025-03-15,West,Electronics,Power Bank,2,113.59,0.15,193.103,130.69,62.41300000000001,0.3232109288825135,2025-03,10504,Consumer,West,Organic Search,Unknown
385,2025-10-05,Central,Home & Kitchen,LED Lamp,1,69.03,0.05,65.57849999999999,47.88,17.69849999999999,0.26988265971316805,2025-10,10220,Consumer,North,Email,Unknown
386,2025-09-22,East,Electronics,Wireless Headphones,1,135.75,0.1,122.175,67.3,54.875,0.4491508082668304,2025-09,10160,Corporate,East,Referral,Unknown
387,2025-06-12,East,Sports,Yoga Mat,1,53.18,0.05,50.521,36.18,14.341000000000001,0.2838621563310307,2025-06,10076,Consumer,South,Paid Ads,Unknown
388,2025-12-15,West,Sports,Dumbbells,1,89.05,0.1,80.145,62.35,17.794999999999995,0.2220350614511198,2025-12,10032,Small Business,West,Referral,Unknown
389,2025-09-23,East,Clothing,Jeans,1,44.06,0.15,37.451,20.47,16.981,0.4534191343355318,2025-09,10334,Consumer,East,Social Media,Unknown
390,2025-08-25,North,Electronics,Wireless Headphones,1,99.92,0.2,79.936,44.65,35.28600000000001,0.4414281425140113,2025-08,10440,Consumer,South,Organic Search,Unknown
391,2025-04-19,West,Sports,Yoga Mat,1,29.81,0.0,29.81,22.01,7.799999999999997,0.2616571620261656,2025-04,10352,Consumer,North,Organic Search,Unknown
392,2025-05-12,South,Home & Kitchen,Storage Set,2,117.83,0.15,200.31099999999998,126.01,74.30099999999997,0.37092820663867676,2025-05,10339,Consumer,South,Social Media,Unknown
393,2025-11-20,South,Sports,Running Shoes,1,42.21,0.0,42.21,31.33,10.880000000000003,0.25775882492300406,2025-11,10400,Consumer,South,Email,Unknown
394,2025-07-08,West,Sports,Yoga Mat,1,71.62,0.0,71.62,52.64,18.980000000000004,0.26500977380619944,2025-07,10396,Small Business,North,Referral,Unknown
395,2025-04-26,Central,Clothing,Jacket,1,55.97,0.05,53.171499999999995,28.28,24.891499999999994,0.4681361255559839,2025-04,10202,Consumer,East,Organic Search,Unknown
396,2025-07-07,Central,Electronics,Smart Watch,1,164.03,0.05,155.8285,104.95,50.87849999999999,0.3265031749647849,2025-07,10093,Consumer,East,Organic Search,Unknown
397,2025-10-30,West,Beauty,Perfume,1,27.82,0.0,27.82,14.48,13.34,0.47951114306254494,2025-10,10358,Consumer,East,Email,Unknown
398,2025-12-09,South,Sports,Running Shoes,1,45.24,0.1,40.716,25.58,15.136000000000003,0.3717457510560959,2025-12,10396,Small Business,North,Referral,Unknown
399,2025-02-16,West,Home & Kitchen,Mixer Grinder,2,60.87,0.0,121.74,73.97,47.769999999999996,0.392393625759816,2025-02,10060,Consumer,Central,Email,Unknown
400,2025-09-29,East,Sports,Fitness Band,2,48.19,0.05,91.56099999999999,51.17,40.39099999999999,0.4411376022542348,2025-09,10477,Small Business,North,Paid Ads,Unknown
401,2025-01-10,North,Home & Kitchen,Mixer Grinder,1,90.76,0.05,86.222,66.18,20.041999999999987,0.23244647537751373,2025-01,10001,Consumer,West,Referral,Unknown
402,2025-04-12,North,Home & Kitchen,LED Lamp,1,67.25,0.1,60.525,43.41,17.115000000000002,0.2827757125154895,2025-04,10311,Small Business,Central,Organic Search,Unknown
403,2025-07-17,North,Clothing,Casual Shirt,1,54.25,0.0,54.25,30.75,23.5,0.43317972350230416,2025-07,10168,Consumer,North,Paid Ads,Unknown
404,2025-09-08,North,Electronics,Smart Watch,1,135.07,0.15,114.80949999999999,67.88,46.92949999999999,0.40875972807128325,2025-09,10192,Small Business,Central,Referral,Unknown
405,2025-06-24,Central,Electronics,Wireless Headphones,1,88.35,0.0,88.35,63.51,24.839999999999996,0.2811544991511035,2025-06,10034,Consumer,North,Referral,Unknown
406,2025-12-18,West,Sports,Yoga Mat,1,73.26,0.05,69.59700000000001,45.36,24.23700000000001,0.34824776930040097,2025-12,10034,Consumer,North,Referral,Unknown
407,2025-09-04,West,Home & Kitchen,Storage Set,2,85.74,0.1,154.332,114.09,40.24199999999999,0.26074955291190416,2025-09,10417,Corporate,South,Social Media,Unknown
408,2025-12-05,Central,Clothing,Casual Shirt,2,50.02,0.05,95.038,73.32,21.718000000000004,0.2285191186683222,2025-12,10158,Consumer,South,Organic Search,Unknown
409,2025-05-31,South,Clothing,Sneakers,1,61.48,0.1,55.332,38.51,16.822000000000003,0.30401937396081835,2025-05,10500,Consumer,West,Organic Search,Unknown
410,2025-04-24,East,Sports,Dumbbells,1,59.49,0.0,59.49,35.77,23.72,0.39872247436543956,2025-04,10366,Consumer,South,Email,Unknown
411,2025-10-10,West,Clothing,Jacket,1,56.07,0.0,56.07,33.63,22.439999999999998,0.40021401819154623,2025-10,10340,Consumer,Central,Referral,Unknown
412,2025-02-28,North,Clothing,Casual Shirt,1,45.15,0.15,38.3775,26.0,12.377499999999998,0.3225197055566412,2025-02,10335,Consumer,North,Paid Ads,Unknown
413,2025-10-16,Central,Home & Kitchen,LED Lamp,1,68.57,0.0,68.57,42.46,26.109999999999992,0.38077876622429624,2025-10,10327,Consumer,East,Email,Unknown
414,2025-11-06,Central,Beauty,Skin Care Kit,1,42.37,0.0,42.37,26.64,15.729999999999997,0.37125324522067493,2025-11,10114,Consumer,East,Organic Search,Unknown
415,2025-02-27,Central,Electronics,Wireless Headphones,1,119.08,0.2,95.26400000000001,52.09,43.17400000000001,0.4532037285858247,2025-02,10418,Corporate,North,Organic Search,Unknown
416,2025-08-07,North,Sports,Yoga Mat,1,60.14,0.1,54.126000000000005,34.1,20.026000000000003,0.3699885452462772,2025-08,10468,Consumer,West,Referral,Unknown
417,2025-06-15,South,Home & Kitchen,Storage Set,1,118.21,0.1,106.389,70.53,35.858999999999995,0.33705552265741756,2025-06,10143,Small Business,East,Social Media,Unknown
418,2025-02-10,West,Clothing,Sneakers,1,56.84,0.15,48.314,25.98,22.334,0.4622676656869644,2025-02,10309,Corporate,North,Email,Unknown
419,2025-10-10,South,Clothing,Jacket,1,86.51,0.1,77.85900000000001,48.04,29.81900000000001,0.382987194800858,2025-10,10401,Consumer,North,Email,Unknown
420,2025-09-15,Central,Home & Kitchen,LED Lamp,1,97.27,0.0,97.27,57.44,39.83,0.4094787704328159,2025-09,10320,Consumer,North,Paid Ads,Unknown
421,2025-04-08,North,Electronics,Bluetooth Speaker,1,138.53,0.0,138.53,93.2,45.33,0.32722154046055,2025-04,10212,Consumer,West,Organic Search,Unknown
422,2025-06-13,East,Electronics,Wireless Headphones,1,131.44,0.05,124.868,73.15,51.71799999999999,0.4141813755325623,2025-06,10317,Consumer,East,Paid Ads,Unknown
423,2025-11-26,South,Sports,Fitness Band,1,90.93,0.0,90.93,63.01,27.92000000000001,0.3070493786429122,2025-11,10185,Consumer,South,Paid Ads,Unknown
424,2025-09-28,West,Beauty,Hair Dryer,1,47.81,0.1,43.029,32.61,10.419000000000004,0.2421390225196961,2025-09,10205,Consumer,South,Email,Unknown
425,2025-02-08,North,Home & Kitchen,Air Fryer,1,124.02,0.1,111.618,63.96,47.657999999999994,0.426974143955276,2025-02,10364,Consumer,Central,Organic Search,Unknown
426,2025-03-10,East,Beauty,Skin Care Kit,1,46.05,0.0,46.05,26.92,19.129999999999995,0.4154180238870792,2025-03,10216,Corporate,South,Social Media,Unknown
427,2025-04-04,South,Electronics,Power Bank,1,72.72,0.05,69.08399999999999,46.6,22.483999999999988,0.32545886167564114,2025-04,10246,Consumer,East,Email,Unknown
428,2025-06-23,East,Sports,Dumbbells,2,58.23,0.15,98.99099999999999,65.48,33.51099999999998,0.33852572456081853,2025-06,10239,Small Business,West,Email,Unknown
429,2025-10-22,North,Clothing,Casual Shirt,1,48.94,0.0,48.94,35.62,13.32,0.2721700040866367,2025-10,10391,Corporate,North,Organic Search,Unknown
430,2025-12-07,South,Beauty,Face Serum,2,56.46,0.1,101.628,73.65,27.977999999999994,0.2752981461801865,2025-12,10520,Consumer,Central,Paid Ads,Unknown
431,2025-12-01,West,Clothing,Sneakers,1,54.97,0.05,52.2215,29.11,23.1115,0.4425667589019848,2025-12,10277,Consumer,South,Organic Search,Unknown
432,2025-09-17,Central,Home & Kitchen,Storage Set,1,108.49,0.05,103.06549999999999,54.18,48.885499999999986,0.4743148774323124,2025-09,10202,Consumer,East,Organic Search,Unknown
433,2025-04-12,Central,Home & Kitchen,LED Lamp,2,85.65,0.05,162.735,112.35,50.38500000000002,0.30961378928933553,2025-04,10214,Corporate,West,Paid Ads,Unknown
434,2025-04-19,West,Electronics,Wireless Headphones,2,107.36,0.15,182.512,130.34,52.172,0.28585517664591914,2025-04,10478,Consumer,North,Referral,Unknown
435,2025-10-04,Central,Home & Kitchen,LED Lamp,1,55.69,0.05,52.905499999999996,34.88,18.025499999999994,0.34071126820462894,2025-10,10508,Corporate,South,Paid Ads,Unknown
436,2025-02-24,Central,Home & Kitchen,LED Lamp,2,61.51,0.1,110.718,63.79,46.928000000000004,0.42385158691450353,2025-02,10075,Consumer,West,Referral,Unknown
437,2025-01-06,East,Home & Kitchen,Mixer Grinder,1,59.83,0.0,59.83,45.17,14.659999999999997,0.24502757813805778,2025-01,10142,Small Business,South,Referral,Unknown
438,2025-03-17,East,Beauty,Skin Care Kit,1,31.41,0.15,26.6985,18.58,8.118500000000001,0.30408075360038955,2025-03,10322,Corporate,North,Email,Unknown
439,2025-04-22,Central,Home & Kitchen,Storage Set,1,90.61,0.0,90.61,63.47,27.14,0.29952543869330095,2025-04,10461,Corporate,East,Organic Search,Unknown
440,2025-04-04,North,Electronics,Power Bank,2,88.87,0.05,168.853,122.46,46.393000000000015,0.27475377991507416,2025-04,10146,Consumer,East,Organic Search,Unknown
441,2025-06-11,North,Home & Kitchen,Mixer Grinder,1,73.71,0.05,70.02449999999999,38.33,31.69449999999999,0.4526201543745403,2025-06,10054,Consumer,North,Paid Ads,Unknown
442,2025-05-27,West,Electronics,Bluetooth Speaker,1,134.28,0.0,134.28,83.48,50.8,0.37831397080726836,2025-05,10356,Consumer,East,Email,Unknown
443,2025-06-24,South,Clothing,Sneakers,1,30.58,0.05,29.051,20.37,8.680999999999997,0.2988193177515403,2025-06,10277,Consumer,South,Organic Search,Unknown
444,2025-04-03,Central,Electronics,Smart Watch,1,56.83,0.05,53.988499999999995,36.15,17.838499999999996,0.33041295831519674,2025-04,10400,Consumer,South,Email,Unknown
445,2025-11-21,South,Clothing,Casual Shirt,1,41.21,0.1,37.089,21.28,15.808999999999997,0.42624497829545144,2025-11,10516,Consumer,South,Email,Unknown
446,2025-03-03,North,Sports,Dumbbells,2,57.57,0.2,92.11200000000001,66.49,25.622000000000014,0.27816136876845593,2025-03,10499,Corporate,South,Organic Search,Unknown
447,2025-01-25,West,Beauty,Skin Care Kit,1,62.72,0.1,56.448,33.07,23.378,0.41415107709750565,2025-01,10311,Small Business,Central,Organic Search,Unknown
448,2025-12-30,East,Clothing,Jacket,2,69.76,0.1,125.56800000000001,92.83,32.738000000000014,0.2607192915392458,2025-12,10271,Consumer,North,Organic Search,Unknown
449,2025-06-30,North,Home & Kitchen,Storage Set,1,87.48,0.15,74.358,47.68,26.678000000000004,0.358777804674682,2025-06,10449,Consumer,South,Social Media,Unknown
450,2025-01-06,West,Beauty,Skin Care Kit,1,36.67,0.0,36.67,19.47,17.200000000000003,0.46904826833924196,2025-01,10112,Small Business,Central,Social Media,Unknown
451,2025-02-14,West,Electronics,Power Bank,3,126.44,0.0,379.32,234.28,145.04,0.3823684488031214,2025-02,10239,Small Business,West,Email,Unknown
452,2025-07-25,East,Sports,Dumbbells,1,54.81,0.05,52.0695,28.02,24.0495,0.46187307348831846,2025-07,10144,Small Business,North,Organic Search,Unknown
453,2025-08-23,South,Clothing,Jacket,1,68.81,0.1,61.929,32.34,29.589,0.4777890810444218,2025-08,10374,Small Business,East,Referral,Unknown
454,2025-07-26,North,Clothing,Casual Shirt,1,74.63,0.1,67.167,36.59,30.576999999999998,0.4552384355412628,2025-07,10020,Consumer,South,Email,Unknown
455,2025-07-28,East,Clothing,Casual Shirt,1,65.85,0.1,59.26499999999999,38.8,20.464999999999996,0.34531342276216986,2025-07,10289,Corporate,West,Email,Unknown
456,2025-08-08,Central,Clothing,Jacket,1,67.15,0.05,63.792500000000004,44.16,19.632500000000007,0.30775561390445594,2025-08,10197,Corporate,East,Email,Unknown
457,2025-03-03,South,Electronics,Power Bank,2,177.12,0.15,301.104,201.88,99.22399999999999,0.32953398161432595,2025-03,10382,Consumer,East,Paid Ads,Unknown
458,2025-02-28,North,Home & Kitchen,Air Fryer,1,104.0,0.0,104.0,59.55,44.45,0.4274038461538462,2025-02,10492,Small Business,North,Referral,Unknown
459,2025-08-06,South,Electronics,Bluetooth Speaker,2,133.41,0.1,240.138,159.71,80.428,0.33492408531760903,2025-08,10164,Corporate,West,Organic Search,Unknown
460,2025-03-03,North,Electronics,Bluetooth Speaker,2,142.03,0.1,255.654,185.86,69.79399999999998,0.27300179148380227,2025-03,10249,Consumer,East,Paid Ads,Unknown
461,2025-04-20,Central,Electronics,Smart Watch,1,125.37,0.1,112.83300000000001,72.26,40.57300000000001,0.35958451871349695,2025-04,10068,Consumer,Central,Referral,Unknown
462,2025-10-06,West,Clothing,Sneakers,1,31.42,0.1,28.278000000000002,20.7,7.578000000000003,0.2679821769573521,2025-10,10021,Consumer,South,Paid Ads,Unknown
463,2025-04-06,East,Beauty,Perfume,1,34.85,0.0,34.85,18.43,16.42,0.47116212338593977,2025-04,10512,Consumer,East,Social Media,Unknown
464,2025-02-25,East,Beauty,Perfume,1,39.26,0.1,35.333999999999996,21.34,13.993999999999996,0.39604913114846885,2025-02,10390,Consumer,North,Referral,Unknown
465,2025-06-25,East,Clothing,Sneakers,2,47.78,0.05,90.782,48.79,41.992,0.4625586570024895,2025-06,10111,Consumer,West,Social Media,Unknown
466,2025-12-31,East,Sports,Dumbbells,2,76.73,0.1,138.114,96.03,42.084,0.30470480907076763,2025-12,10460,Consumer,South,Organic Search,Unknown
467,2025-10-31,Central,Electronics,Bluetooth Speaker,1,125.79,0.15,106.92150000000001,79.2,27.721500000000006,0.25926965109917094,2025-10,10078,Consumer,West,Organic Search,Unknown
468,2025-12-22,East,Electronics,Smart Watch,1,117.72,0.15,100.062,70.4,29.661999999999992,0.2964362095500789,2025-12,10434,Corporate,Central,Referral,Unknown
469,2025-01-19,East,Electronics,Bluetooth Speaker,1,128.38,0.05,121.96099999999998,94.83,27.130999999999986,0.22245635900000812,2025-01,10380,Consumer,South,Social Media,Unknown
470,2025-05-19,South,Clothing,Casual Shirt,1,71.09,0.0,71.09,48.0,23.090000000000003,0.3247995498663666,2025-05,10440,Consumer,South,Organic Search,Unknown
